MINtN,MINddssS,freq_class
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.490550368142359,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-3.698090545217168,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.137208509175274,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.1395447268413506,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
8.992524501900196,-4.138376618008312,1
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-4.490550368142359,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
10.2421053405546,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.9162629078012476,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.825261689552361,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-4.0691038359788365,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.937318882800033,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.2338087283237438,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.698090545217168,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.2565820625515784,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.6666666666666665,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.936052300907098,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-4.1395447268413506,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.6998676248761915,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
8.738766579073216,-3.8965234053714846,0
9.111023379928954,-4.0691038359788365,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.6009585091752743,0
9.472118159017509,-3.8965234053714846,0
9.111023379928954,-4.0691038359788365,0
9.111023379928954,-3.8965234053714846,0
9.297660229814811,-3.8965234053714846,0
9.355847951835056,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
8.992524501900196,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
8.618194990168295,-3.8965234053714846,0
8.618194990168295,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
8.76926680646055,-4.214661062325654,0
9.111023379928954,-3.3987781872008056,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.758686866518497,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
9.111023379928954,-3.8965234053714846,0
